domain,page,website,IXOprice,currentPrice,ROI,discord_urls,twitter_urls,telegram_urls,ticktok_urls,instagram_urls,facebook_urls,youtube_urls,github_urls,linkedin_urls
gamestarter.co,https://cryptorank.io/ico/gamestarter,https://www.gamestarter.co/?utm_source=cryptorank,0.08,1.83,22.85,,https://twitter.com/gamestarter_co,https://t.me/gamestarternews,,,,,,
polkaplay.io,https://cryptorank.io/ico/nftyplay,https://polkaplay.io/?utm_source=cryptorank,0.0055,0.00398,0.72,,https://twitter.com/polkaplay,https://t.me/Polkaplay,,,,,,
drife.io,https://cryptorank.io/ico/drife,https://www.drife.io?utm_source=cryptorank,0.0125,0.00872,0.7,,https://twitter.com/Drife_official,https://t.me/Drife_official,,,,,,
eqifi.com,https://cryptorank.io/ico/eqifi,https://www.eqifi.com/?utm_source=cryptorank,0.150,0.390,2.6,,https://twitter.com/eqifi_finance,https://t.me/eqifi,,,https://www.facebook.com/EQIFI,,,https://www.linkedin.com/company/eqifi
lith.finance,https://cryptorank.io/ico/lithium-finance,https://lith.finance/?utm_source=cryptorank,0.006,0.0127,2.12,,https://twitter.com/lithiumfinance,https://t.me/lithiumfinanceofficial,,,,,https://github.com/LithiumFinance,https://www.linkedin.com/company/lithium-finance
brightunion.io,https://cryptorank.io/ico/bright-union,https://brightunion.io/?utm_source=cryptorank,0.100,0.112,1.12,,https://twitter.com/bright_union,https://t.me/brightunion,,,,,https://github.com/Bright-Union/,https://www.linkedin.com/company/bright-union
kephi.io,https://cryptorank.io/ico/kephi-gallery,https://kephi.io?utm_source=cryptorank,0.06,0.0163,0.27,,https://twitter.com/KephiGallery,https://t.me/KephiGallery,,,,,https://github.com/kephi-gallery,
cfl365.finance,https://cryptorank.io/ico/cfl-365-finance,https://www.cfl365.finance?utm_source=cryptorank,0.06,0.000566,0.01,,https://twitter.com/cfl365_finance,https://t.me/cfl365finance,,,,,,
ethpad.network,https://cryptorank.io/ico/ethpad,https://ethpad.network/?utm_source=cryptorank,0.0015,0.0791,52.74,,https://twitter.com/ethpadofficial,https://t.me/ethpad,,,,,,
relaychain.com,https://cryptorank.io/ico/relay-token,https://www.relaychain.com/?utm_source=cryptorank,3,2.89,0.96,,https://twitter.com/relay_chain,https://t.me/relaychaincommunity,,,,,https://github.com/RelayChain,
derace.com,https://cryptorank.io/ico/derace,https://www.derace.com/?utm_source=cryptorank,0.05,3.23,64.64,,https://twitter.com/deracenft,https://t.me/DeRaceNFT,,,,,,
btcpx.io,https://cryptorank.io/ico/proxy,https://btcpx.io?utm_source=cryptorank,1.6,11.71,: ,,https://twitter.com/BTC_proxy,https://t.me/BTC_Proxy,,,,,https://github.com/Proxy-Protocol,
fanadise.com,https://cryptorank.io/ico/fanadise,https://fanadise.com/?utm_source=cryptorank,0.120,0.029,0.24,,https://twitter.com/fanadisenft,,,,https://www.facebook.com/fanadise,,,
spores.app,https://cryptorank.io/ico/spores-network,https://spores.app?utm_source=cryptorank,0.00523,0.00491,: ,,https://twitter.com/Spores_Network,https://t.me/sporeseng,,,,,https://github.com/Spores-Labs,
yieldguild.io,https://cryptorank.io/ico/yield-guild-games,https://yieldguild.io/?utm_source=cryptorank,0.200,5.23,26.15,,https://twitter.com/yieldguild?lang=en,https://t.me/yieldguildgames,,,https://www.facebook.com/yieldguildgames/,,,
dinox.io,https://cryptorank.io/ico/dinox,https://dinox.io/?utm_source=cryptorank,0.025,0.261,10.43,,https://twitter.com/dinoxproject,https://t.me/dinoxproject,,,,,,
about.coinburp.com,https://cryptorank.io/ico/coinburp,https://about.coinburp.com/?utm_source=cryptorank,0.110,0.0488,0.44,,https://twitter.com/coinburp,https://t.me/CoinBurp,,,,,,https://www.linkedin.com/company/coinburp
cryptoart.ai,https://cryptorank.io/ico/cryptoart,https://cryptoart.ai/?utm_source=cryptorank,0.200,0.182,0.91,,https://twitter.com/CryptoArt_Ai,https://t.me/cryptoartistofficial,,,,,,
iagon.com,https://cryptorank.io/ico/iagon,https://iagon.com?utm_source=cryptorank,0.036,0.0374,: ,,https://twitter.com/IagonOfficial,https://t.me/Iagon_official,,,,,,
coin98.com,https://cryptorank.io/ico/coin-98,https://www.coin98.com/?utm_source=cryptorank,0.075,2.61,34.74,,https://twitter.com/coin98_wallet,https://t.me/coin98_wallet,,,https://www.facebook.com/groups/676418929362725,,https://github.com/coin98,
yamp.finance,https://cryptorank.io/ico/yamp-finance,https://yamp.finance/?utm_source=cryptorank,0.0402,0.0012,0.03,,https://twitter.com/yampfinance,https://t.me/yampfinance,,,,,https://github.com/yampfinance,
landshare.io,https://cryptorank.io/ico/landshare,https://landshare.io?utm_source=cryptorank,0.800,3.87,4.84,,https://twitter.com/Landshareio,https://t.me/landshare,,,,,,
scaleswap.io,https://cryptorank.io/ico/scaleswap,https://scaleswap.io/?utm_source=cryptorank,0.350,0.180,0.51,,https://twitter.com/Scaleswapio,https://t.me/scaleswap,,,https://www.facebook.com/scaleswap,,,https://www.linkedin.com/company/scaleswap
polkacipher.com,https://cryptorank.io/ico/polkacipher,https://polkacipher.com/?utm_source=cryptorank,0.017,0.0168,0.99,,https://twitter.com/polkacipher,https://t.me/polkacipher,,,,,,https://linkedin.com/company/polkacipher
twotwoart.com,https://cryptorank.io/ico/two-two,https://www.twotwoart.com/?utm_source=cryptorank,0.480,0.0608,0.13,,https://twitter.com/Twotwoart,https://t.me/twotwoart,,,https://www.facebook.com/twotwoart,,,https://www.linkedin.com/company/twotwoart
defi-city.com,https://cryptorank.io/ico/deficity,https://defi-city.com/?utm_source=cryptorank,0.09,0.00276,0.03,,https://twitter.com/DefiCityApp,https://t.me/DeFiCityOffical,,,,,,
omni.ai,https://cryptorank.io/ico/omni-people-driven,https://omni.ai/?utm_source=cryptorank,0.02,0.0385,1.92,,https://twitter.com/OMNI_AI,https://t.me/omni_app,,,https://www.facebook.com/omniaiapp,,https://github.com/omni-inc,
wizard.financial,https://cryptorank.io/ico/wizard,https://wizard.financial?utm_source=cryptorank,0.500,0.594,1.19,,https://twitter.com/WIZARD_BSC,https://t.me/wizard_financial,,,,,,
cannumo.io,https://cryptorank.io/ico/cannumo,https://cannumo.io?utm_source=cryptorank,0.03,0.00468,0.16,,https://twitter.com/cannumo,https://t.me/cannumogroup,,,,,,
openocean.finance,https://cryptorank.io/ico/openocean,https://openocean.finance/?utm_source=cryptorank,0.04,0.309,7.72,,https://twitter.com/OpenOceanGlobal,https://t.me/OOFinance,,,,,,
infinitypad.com,https://cryptorank.io/ico/infinity-pad,https://infinitypad.com/?utm_source=cryptorank,0.002,0.0333,16.66,,https://twitter.com/realinfinitypad,https://t.me/ipadchat,,,,,,
buni.finance,https://cryptorank.io/ico/bunicorn,https://buni.finance/?utm_source=cryptorank,0.03,0.0662,2.21,,https://twitter.com/bunicornswap,https://t.me/bunicornswap_en,,,https://www.facebook.com/bunicornswap,,,https://www.linkedin.com/company/bunicornswap/
realfevr.com,https://cryptorank.io/ico/realfevr,https://www.realfevr.com/?utm_source=cryptorank,0.0006,0.00502,8.36,,https://twitter.com/realfevr,https://t.me/realfevrofficial,,,https://www.facebook.com/RealFevr/,,,https://www.linkedin.com/company/realfevr/
qredo.com,https://cryptorank.io/ico/qredo,https://www.qredo.com/?utm_source=cryptorank,0.500,7.72,15.45,,https://twitter.com/QredoNetwork,https://t.me/qredonetwork,,,,,https://github.com/qredo,https://www.linkedin.com/company/qredo
xion.finance,https://cryptorank.io/ico/xion,https://xion.finance?utm_source=cryptorank,0.180,0.0455,0.25,,https://twitter.com/xionfinance,https://t.me/xionglobal,,,,,,
decubate.com,https://cryptorank.io/ico/decubate,https://decubate.com/?utm_source=cryptorank,0.015,0.0396,2.64,,https://twitter.com/decubate,https://t.me/Decubateann,,,,,,https://www.linkedin.com/company/decubate/
moma.finance,https://cryptorank.io/ico/moma-protocol,https://moma.finance/?utm_source=cryptorank,0.360,0.0411,0.11,,https://twitter.com/Moma_Finance,https://t.me/Moma_Official,,,,,https://github.com/moma-finance/moma-protocol,
solrise.finance,https://cryptorank.io/ico/solrise-finance,https://solrise.finance/?utm_source=cryptorank,0.05,0.393,7.87,,https://twitter.com/SolriseFinance,https://t.me/solrisefinance,,,,,,
safelaunch.io,https://cryptorank.io/ico/safelaunch,https://safelaunch.io/?utm_source=cryptorank,0.500,0.883,1.77,,https://twitter.com/Safelaunch1,https://t.me/SafeLaunch_IO,,,,,https://github.com/Safelaunch-io,
swapz.app,https://cryptorank.io/ico/swapz,https://swapz.app/?utm_source=cryptorank,0.005,0.0339,6.78,,https://twitter.com/swapz_app,https://t.me/swapz_app,,,,,,
allynow.com,https://cryptorank.io/ico/ally-new,https://allynow.com/?utm_source=cryptorank,0.0083,0.00612,0.74,,https://twitter.com/orderally,https://t.me/AllyNow,,,https://www.facebook.com/orderally,,,https://www.linkedin.com/company/allyinc
emiswap.com,https://cryptorank.io/ico/emiswap,https://emiswap.com/#/swap?utm_source=cryptorank,0.185,0.0182,0.1,,https://twitter.com/emiswap,https://t.me/EmiSwap_Official,,,,,https://github.com/EMISWAP-COM,
amctoken.com,https://cryptorank.io/ico/amc-fight-nights,https://amctoken.com/?utm_source=cryptorank,1,0.171,0.17,,https://twitter.com/fngmma,https://t.me/AMC_Token,,,https://www.facebook.com/fightnightsglobal/,,,https://www.linkedin.com/company/fight-nights-global
dnft.world,https://cryptorank.io/ico/dnft-protocol,https://dnft.world/?utm_source=cryptorank,0.300,0.063,0.21,,https://twitter.com/DNFTProtocol,https://t.me/dnftprotocol,,,,,https://github.com/DNFT-Team/,https://www.linkedin.com/company/dnft-protocol/
synthetify.io,https://cryptorank.io/ico/synthetify,https://synthetify.io/?utm_source=cryptorank,1.5,2.01,1.34,,https://twitter.com/synthetify,https://t.me/synthetifyCommunity,,,,,https://github.com/Synthetify,
game.polkawar.com,https://cryptorank.io/ico/polkawar,https://game.polkawar.com/?utm_source=cryptorank,0.145,0.276,: ,,https://twitter.com/polkawarnft,https://t.me/polkawarchat,,,,,https://github.com/polkawar,
halodao.com,https://cryptorank.io/ico/halodao,https://www.halodao.com/?utm_source=cryptorank,0.350,0.0667,0.19,,https://twitter.com/HaloDAOFinance,https://t.me/HaloDAO,,,,,,
efinity.io,https://cryptorank.io/ico/efinity-token,https://efinity.io/?utm_source=cryptorank,0.200,0.889,4.45,,https://twitter.com/enjin,https://t.me/enjin,,,https://www.facebook.com/enjinsocial,,,
polker.io,https://cryptorank.io/ico/polker,https://www.polker.io/?utm_source=cryptorank,0.0225,0.100,4.45,,https://twitter.com/POLKER_PKR,https://t.me/polkercrew,,,https://www.facebook.com/PolkerPKR,,,
2crazynft.com,https://cryptorank.io/ico/2crazynft,https://www.2crazynft.com/?utm_source=cryptorank,0.04,0.0272,0.68,,https://twitter.com/2crazylive,https://t.me/CryptoRankNews,,,,,,
vitadao.com,https://cryptorank.io/ico/vita-dao,https://www.vitadao.com?utm_source=cryptorank,0.748,3.32,: ,,https://twitter.com/vita_dao,https://t.me/vitadao,,,,,https://github.com/VitaDAO,
tribeone.io,https://cryptorank.io/ico/tribeone,https://www.tribeone.io/?utm_source=cryptorank,0.110,0.157,1.42,,https://twitter.com/tribeonedefi?s=20,https://t.me/tribeone,,,,,https://github.com/TribeOneDefi,https://www.linkedin.com/company/tribe1
polkatrail.com,https://cryptorank.io/ico/polkatrail,https://polkatrail.com?utm_source=cryptorank,0.0667,0.00571,0.09,,https://twitter.com/polkatrail,https://t.me/polkatrail,,,,,,
plutos.network,https://cryptorank.io/ico/plutos-network,https://plutos.network/?utm_source=cryptorank,0.300,0.0816,0.27,,https://twitter.com/PlutosNetwork,https://t.me/plutosnetwork,,,,,https://github.com/PlutosNetwork,https://www.linkedin.com/company/plutos-network/
nftb.io,https://cryptorank.io/ico/nftb,https://nftb.io?utm_source=cryptorank,0.006,0.246,40.93,,https://twitter.com/nftbmarket,https://t.me/nftbmarket,,,https://www.facebook.com/NFTb.io/,,https://github.com/nftbmarket,
crosswallet.app,https://cryptorank.io/ico/crosswallet,https://crosswallet.app/?utm_source=cryptorank,0.00199,0.0647,32.53,,https://twitter.com/cross_wallet,https://t.me/crosswallet,,,,,,
bitspawn.io,https://cryptorank.io/ico/bitspawn,https://bitspawn.io/?utm_source=cryptorank,0.015,0.00446,0.3,,https://twitter.com/BitspawnGG,https://t.me/bitspawnprotocol,,,,,,
cake.monster,https://cryptorank.io/ico/cake-monster,https://www.cake.monster/?utm_source=cryptorank,0.000067,0.00439,: ,,https://twitter.com/thecakemnstr,https://t.me/cakemnstr,,,,,https://github.com/cake-monster/info,
imm.ltd,https://cryptorank.io/ico/imm,https://imm.ltd/index.html?utm_source=cryptorank,0.600,0.0849,0.14,,https://twitter.com/IMMglobal_ltd,https://t.me/immchannel,,,,,,
humanprotocol.org,https://cryptorank.io/ico/human-protocol,https://www.humanprotocol.org/?utm_source=cryptorank,0.500,0.711,1.42,,https://twitter.com/human_protocol,https://t.me/hcaptchachat,,,,,https://github.com/humanprotocol,https://www.linkedin.com/company/human-protocol/
formation.fi,https://cryptorank.io/ico/formation-fi,https://formation.fi/?utm_source=cryptorank,0.03,0.0496,1.65,,https://twitter.com/formationfi,https://t.me/FormationFi,,,,,,
dot.finance,https://cryptorank.io/ico/dot-finance,https://dot.finance/?utm_source=cryptorank,0.0825,0.132,1.6,,https://twitter.com/dot_finance,https://t.me/Dot_Finance,,,,,,
pera.finance,https://cryptorank.io/ico/pera-finance,https://pera.finance/?utm_source=cryptorank,0.100,0.0386,0.39,,https://twitter.com/perafinance,https://t.me/perafinance,,,,,https://github.com/perafinance,https://www.linkedin.com/company/pera-finance/
bullperks.com,https://cryptorank.io/ico/bullperks,https://bullperks.com/?utm_source=cryptorank,0.05,0.500,9.99,,https://twitter.com/bullperks,https://t.me/BullPerksAnnouncements,,,https://www.facebook.com/bullperks,,,https://www.linkedin.com/company/bullperks/
spherium.finance,https://cryptorank.io/ico/spherium,https://www.spherium.finance/?utm_source=cryptorank,0.195,0.107,0.55,,https://twitter.com/SpheriumFinance,https://t.me/SpheriumCommunity,,,https://www.facebook.com/spherium.finance,https://www.youtube.com/channel/UCZGAZuGW0E9kLzsDlS_10vA,,https://www.linkedin.com/company/spherium-labs
deltatheta.tech,https://cryptorank.io/ico/delta-theta,https://deltatheta.tech/?utm_source=cryptorank,0.09,0.0692,0.77,,https://twitter.com/deltatheta_tech,https://t.me/deltatheta,,,,,,
gateway.ethswarm.org,https://cryptorank.io/ico/swarm,https://gateway.ethswarm.org/?utm_source=cryptorank,1.92,2.68,1.4,,https://twitter.com/ethswarm,https://t.me/CryptoRankNews,,,,https://www.youtube.com/channel/UCu6ywn9MTqdREuE6xuRkskA/,https://github.com/ethersphere,https://www.linkedin.com/company/ethereum-swarm/
nabox.io,https://cryptorank.io/ico/nabox,https://nabox.io/?utm_source=cryptorank,0.00003,0.0000854,2.85,,https://twitter.com/naboxwallet,https://t.me/CryptoRankNews,,,,,,
liquidifty.io,https://cryptorank.io/ico/liquidifty,https://liquidifty.io?utm_source=cryptorank,1,0.076,0.08,,https://twitter.com/liquidifty,https://t.me/liquidifty,,,,,,
meme.com,https://cryptorank.io/ico/meme-com,https://meme.com/?utm_source=cryptorank,0.480,0.143,0.3,,https://twitter.com/MemeExplorers,https://t.me/MemeExplorers,,,https://www.facebook.com/MemeExplorers/,,,https://www.linkedin.com/company/memecom/
hodooi.com,https://cryptorank.io/ico/hodooi,https://hodooi.com/?utm_source=cryptorank,0.045,0.120,2.67,,https://twitter.com/hodooicom?s=20,https://t.me/hodooiann,,,https://www.facebook.com/hodooicom,,,https://www.linkedin.com/company/76745514/admin/
investdex.io,https://cryptorank.io/ico/investdex,https://investdex.io/?utm_source=cryptorank,0.066,0.0518,0.78,,https://twitter.com/investDexio,https://t.me/Investdex,,,,,,
defieleven.com,https://cryptorank.io/ico/defi-11,https://defieleven.com?utm_source=cryptorank,0.100,0.0783,0.78,,https://twitter.com/defi_11,,,,,,,
ibetyou.xyz,https://cryptorank.io/ico/ibetyou,https://ibetyou.xyz/use-case?utm_source=cryptorank,0.07,0.0193,0.28,,https://twitter.com/ibetyouxyz,https://t.me/IBYXYZ,,,,,,
volatility.com,https://cryptorank.io/ico/volatility-protocol-token,https://volatility.com?utm_source=cryptorank,1.107,0.216,: ,,https://twitter.com/DeFiVolatility,https://t.me/volatilityprotocol,,,,,,
faraland.io,https://cryptorank.io/ico/faraland,https://faraland.io/?utm_source=cryptorank,0.180,1.16,6.46,,https://twitter.com/faraland_io,https://t.me/faraland_official,,,,,,
moonstarter.net,https://cryptorank.io/ico/moonstarter,https://moonstarter.net/?utm_source=cryptorank,0.014,0.0761,5.44,,https://twitter.com/moonstarter_off,https://t.me/moonstarterchat,,,,,,
octopus.exchange,https://cryptorank.io/ico/octopus-protocol,https://octopus.exchange/?utm_source=cryptorank,0.150,0.0264,0.18,,https://twitter.com/octopusprotocol,https://t.me/OctopusProtocol,,,,,,
moonfarm.finance,https://cryptorank.io/ico/moonfarm-finance,https://moonfarm.finance/?utm_source=cryptorank,0.400,0.203,0.51,,https://twitter.com/MoonfarmFinance,https://t.me/MoonfarmFinance,,,,https://www.youtube.com/channel/UCMnPtHH_F8EnW7xrPyuQiWA,https://github.com/MoonfarmFinance/contracts,https://www.linkedin.com/company/moonfarm-finance/
imem.app,https://cryptorank.io/ico/ime-smart-platform,https://imem.app/?utm_source=cryptorank,0.02,0.0595,2.98,,https://twitter.com/ImePlatform,https://t.me/ime_en,,,,https://www.youtube.com/c/iMeMessenger,,
zkchaos.com,https://cryptorank.io/ico/zkchaos,https://zkchaos.com/?utm_source=cryptorank,0.250,0.422,1.69,,https://twitter.com/zkchaos2020,https://t.me/zkchaos,,,,,,
demodyfi.com,https://cryptorank.io/ico/demodyfi,https://www.demodyfi.com?utm_source=cryptorank,0.250,0.0916,0.37,,https://twitter.com/Demodyfi,https://t.me/Demodyfi,,,,,,
thestratos.org,https://cryptorank.io/ico/stratos,https://www.thestratos.org/?utm_source=cryptorank,0.300,2.00,6.68,,https://twitter.com/Stratos_Network,https://t.me/StratosCommunity,,,,,https://github.com/stratosnet,https://www.linkedin.com/company/stratos-network
aldrin.com,https://cryptorank.io/ico/cryptocurrencies-ai,https://aldrin.com/?utm_source=cryptorank,2,2.12,1.06,,https://twitter.com/Aldrin_Exchange,https://t.me/Aldrin_Exchange,,,,,,
hypersign.id,https://cryptorank.io/ico/hypersign,https://hypersign.id/?utm_source=cryptorank,0.250,0.112,0.45,,https://twitter.com/hypersignchain,https://t.me/hypersignchain,,,,,https://github.com/hypersign-protocol,
petro.systems,https://cryptorank.io/ico/petro,https://www.petro.systems/home?utm_source=cryptorank,0.064,0.0228,0.36,,https://twitter.com/PetroSwap,https://t.me/petro_official_group,,,,,,
cryption.network,https://cryptorank.io/ico/cryption-network,https://www.cryption.network/?utm_source=cryptorank,0.120,0.0478,0.4,,https://twitter.com/CryptionNetwork,https://t.me/CryptionNetwork,,,,,,
shieldex.io,https://cryptorank.io/ico/shield,https://shieldex.io/index.html#/home?utm_source=cryptorank,0.045,0.160,3.56,,https://twitter.com/shield_dao,https://t.me/shield_dao,,,,,,
trustfi.org,https://cryptorank.io/ico/trustfi-network,https://trustfi.org?utm_source=cryptorank,0.08,0.122,1.53,,https://twitter.com/trustfiorg,https://t.me/trustfi_fans,,,,,,
mozik.cc,https://cryptorank.io/ico/mozik,https://www.mozik.cc/?utm_source=cryptorank,0.02,0.00262,0.13,,https://twitter.com/MozikMoz,https://t.me/MozikENOfficial,,,https://www.facebook.com/MOZIK-100746365496552,,,
